date,CO01C015 Index,CO03C001 Index,CO03C005 Index,CO03C008 Index,CO24C069 Index,NACI0004 Index,NACI00AD Index,NACI00B4 Index,NACI0137 Index,NACI019C Index
2025-11-06,56.4,84.32,71.79,82.14,92.31,69.5,97.85,97.2,93.8,88.9
2025-11-07,57.96,84.17,73.73,85.23,93.72,69.5,98.9,98.25,94.8,88.9
2025-11-10,57.96,85.13,73.73,85.23,93.72,69.25,99.4,98.75,95.35,88.55
2025-11-11,57.96,84.58,73.73,85.23,93.72,69.25,101.45,100.8,97.35,88.65
2025-11-12,57.96,84.66,73.73,85.23,93.72,69.0,101.8,101.15,97.75,88.45
2025-11-13,57.96,84.58,73.73,85.23,93.72,69.0,102.45,101.8,98.45,88.35
2025-11-14,58.74,85.39,73.87,83.94,92.33,69.25,104.95,104.3,101.0,88.65
2025-11-17,58.74,85.44,73.87,83.94,92.33,69.55,105.0,104.35,101.05,89.0
2025-11-18,58.74,85.59,73.87,83.94,92.33,69.8,105.95,105.3,101.9,89.2
2025-11-19,58.74,85.0,73.87,83.94,92.33,70.0,105.5,104.85,102.0,89.25
2025-11-20,58.74,85.04,73.87,83.94,92.33,70.05,105.7,105.05,102.2,89.3
2025-11-21,59.33,85.72,74.43,86.16,93.35,70.25,106.1,105.45,102.65,89.45
2025-11-24,59.33,86.14,74.43,86.16,93.35,70.5,106.1,105.45,102.7,89.7
2025-11-25,59.33,85.5,74.43,86.16,93.35,71.0,106.55,105.9,103.15,90.3
2025-11-26,59.33,86.7,74.43,86.16,93.35,71.5,107.4,106.75,103.9,90.75
2025-11-27,59.33,85.97,74.43,86.16,93.35,72.5,107.9,107.25,104.35,91.95
2025-11-28,58.59,91.0,74.5,84.6,92.88,72.75,107.7,107.05,104.15,92.2
2025-12-01,58.59,90.29,74.5,84.6,92.88,72.75,107.4,106.75,103.85,92.2
2025-12-02,58.59,92.03,74.5,84.6,92.88,74.05,105.9,105.25,102.35,93.5
2025-12-03,58.59,92.44,74.5,84.6,92.88,74.8,105.6,104.95,102.05,94.15
2025-12-04,58.59,90.58,74.5,84.6,92.88,75.0,104.6,103.95,101.05,94.5
2025-12-05,60.26,89.93,75.97,87.26,93.13,75.2,102.9,102.25,99.35,94.7
2025-12-08,60.26,90.97,75.97,87.26,93.13,75.2,100.8,100.15,97.25,94.7
2025-12-09,60.26,89.65,75.97,87.26,93.13,75.0,98.2,97.55,94.7,94.35
2025-12-10,60.26,88.38,75.97,87.26,93.13,75.0,95.85,95.2,92.45,94.65
2025-12-11,60.26,87.39,75.97,87.26,93.13,75.25,95.15,94.5,91.8,94.9
2025-12-12,59.17,86.59,74.09,85.63,90.88,75.5,93.85,93.2,90.5,95.2
2025-12-15,59.17,86.95,74.09,85.63,90.88,74.95,92.65,92.0,90.0,94.65
2025-12-16,59.17,87.14,74.09,85.63,90.88,74.75,91.65,91.0,89.05,94.3
2025-12-17,59.17,87.13,74.09,85.63,90.88,74.45,91.15,90.5,88.8,93.95
2025-12-18,59.17,87.08,74.09,85.63,90.88,74.55,89.15,88.5,86.8,94.05
2025-12-19,59.32,86.27,73.36,84.33,91.0,74.3,88.4,87.75,86.3,93.75
2025-12-22,59.32,86.76,73.36,84.33,91.0,73.8,88.15,87.5,86.35,92.9
2025-12-23,59.32,86.02,73.36,84.33,91.0,73.5,87.65,87.0,85.4,92.6
2025-12-24,59.21,86.44,73.91,84.24,91.8,74.0,87.7,87.05,84.9,92.75
2025-12-26,,,,,,,87.3,86.65,84.5,
2025-12-29,59.21,86.58,73.91,84.24,91.8,74.0,87.55,86.9,84.05,92.85
2025-12-30,59.21,86.65,73.91,84.24,91.8,74.5,87.5,86.85,83.85,93.25
2025-12-31,59.21,87.5,73.91,84.24,91.8,74.75,87.35,86.7,83.6,93.45
2026-01-02,58.48,86.95,73.45,83.63,93.1,75.0,87.3,86.65,83.55,93.7
2026-01-05,58.48,86.96,73.45,83.63,93.1,74.5,86.8,86.65,83.75,93.05
2026-01-06,58.48,88.11,73.45,83.63,93.1,74.25,86.3,86.55,83.55,92.9
2026-01-07,58.48,88.53,73.45,83.63,93.1,74.05,86.45,86.95,83.2,91.9
2026-01-08,58.48,88.02,73.45,83.63,93.1,74.05,86.7,87.25,83.65,91.95
2026-01-09,61.89,88.42,78.37,87.76,93.15,74.3,87.0,87.55,84.1,91.65
2026-01-12,61.89,88.89,78.37,87.76,93.15,74.55,87.3,87.85,84.7,92.0
2026-01-13,61.89,88.5,78.37,87.76,93.15,74.8,87.2,87.75,84.7,92.2
2026-01-14,61.89,88.44,78.37,87.76,93.15,75.05,87.1,87.65,85.45,92.25
2026-01-15,61.89,88.56,78.37,87.76,93.15,76.05,87.45,88.0,85.45,93.35
2026-01-16,63.28,89.93,78.38,88.29,92.25,76.55,88.05,88.7,85.6,93.9
2026-01-19,63.28,89.5,78.38,88.29,92.25,77.05,88.35,89.0,86.25,94.4
2026-01-20,63.28,92.43,78.38,88.29,92.25,77.8,88.35,89.0,85.95,95.3
2026-01-21,63.28,94.74,78.38,88.29,92.25,78.8,88.3,88.95,86.1,96.3
2026-01-22,63.28,93.0,78.38,88.29,92.25,80.0,88.35,89.0,86.75,97.65
2026-01-23,63.45,92.45,80.8,90.1,95.5,80.0,88.35,89.05,87.1,97.6
2026-01-26,63.45,92.07,80.8,90.1,95.5,80.5,88.45,89.1,87.45,98.45
2026-01-27,63.45,92.0,80.8,90.1,95.5,81.05,88.5,89.15,87.6,99.05
2026-01-28,63.45,92.0,80.8,90.1,95.5,81.25,88.7,89.4,87.95,99.35
2026-01-29,63.45,91.97,80.8,90.1,95.5,81.5,88.75,89.4,88.0,99.65
2026-01-30,64.27,94.2,81.68,90.72,97.75,82.0,89.15,89.85,88.3,100.1
2026-02-02,64.27,93.79,81.68,90.72,97.75,82.25,89.4,90.1,88.7,100.3
2026-02-03,64.27,94.0,81.68,90.72,97.75,82.25,89.6,90.3,89.45,100.25
2026-02-04,64.27,94.45,81.68,90.72,97.75,82.5,89.85,90.55,89.9,100.95
2026-02-05,64.27,95.59,81.68,90.72,97.75,82.5,90.1,90.85,90.2,100.95
2026-02-06,67.0,95.38,84.5,94.18,98.21,82.75,90.2,90.9,90.55,101.15
2026-02-09,67.0,96.75,84.5,94.18,98.21,83.0,90.45,91.15,91.3,101.4
2026-02-10,67.0,97.1,84.5,94.18,98.21,83.5,90.5,91.2,93.45,101.9
2026-02-11,67.0,97.69,84.5,94.18,98.21,83.8,90.95,91.7,95.65,102.3
2026-02-12,67.0,98.81,84.5,94.18,98.21,84.5,91.3,92.0,96.0,103.1
2026-02-13,69.76,100.08,86.56,95.64,100.94,84.8,91.75,92.5,97.5,103.35
2026-02-16,69.76,100.95,86.56,99.5,103.56,85.0,92.05,92.75,98.55,103.55
2026-02-17,69.76,101.19,86.56,100.81,103.92,85.55,,,,104.15
2026-02-18,69.76,100.8,86.56,100.42,106.25,86.0,,,,104.6
2026-02-19,69.76,103.75,86.56,102.5,109.75,87.0,93.05,93.9,99.0,105.8
2026-02-20,74.06,103.0,89.69,105.5,110.13,88.0,93.55,94.45,102.4,106.7
2026-02-23,74.06,102.29,89.69,101.63,109.75,88.4,94.3,95.2,103.25,107.2
2026-02-24,74.06,100.8,89.69,100.5,104.97,89.25,94.3,95.2,103.7,108.4
2026-02-25,74.06,99.85,89.69,97.88,104.96,89.75,95.4,96.35,104.3,110.6
2026-02-26,74.06,98.92,89.69,96.13,101.0,90.0,95.9,96.85,104.85,110.9
2026-02-27,72.99,98.63,89.49,99.18,105.75,90.0,96.45,97.4,105.4,110.9
2026-03-02,72.99,106.33,89.49,104.75,116.11,90.3,97.25,98.25,106.1,111.75
2026-03-03,72.99,114.88,89.49,108.5,121.5,91.3,98.5,99.6,106.95,113.2
2026-03-04,72.99,106.75,89.49,101.75,119.63,93.8,98.75,99.9,107.3,116.4
2026-03-05,72.99,107.3,89.49,103.5,121.63,93.8,99.35,100.55,107.95,116.65
2026-03-06,79.42,111.5,97.49,110.6,125.5,95.0,100.25,101.5,109.1,118.25
2026-03-09,79.42,116.2,97.49,110.5,135.45,95.5,102.45,104.25,114.15,122.4
2026-03-10,79.42,109.8,97.49,105.5,119.92,95.5,103.4,105.15,113.25,119.15
2026-03-11,79.42,109.4,97.49,105.0,119.75,95.5,102.8,104.45,112.8,119.45
2026-03-12,79.42,110.1,97.49,108.55,121.5,95.25,103.2,105.0,112.4,123.25
2026-03-13,76.14,110.25,96.94,108.72,119.0,95.0,103.8,105.6,111.65,123.7
2026-03-16,76.14,110.38,96.94,106.92,117.67,95.5,104.05,105.85,111.15,124.4
2026-03-17,76.14,110.05,96.94,106.75,117.05,94.0,103.5,105.2,110.65,122.3
2026-03-18,76.14,110.6,96.94,107.67,115.38,94.0,103.95,105.6,110.7,123.85
2026-03-19,76.14,113.35,96.94,113.38,120.25,94.5,104.6,106.3,110.8,124.35
2026-03-20,77.92,111.9,98.51,112.03,119.5,94.95,104.55,106.25,110.5,124.15
2026-03-23,,,,,,94.05,104.2,105.9,110.15,
